asset_id,asset_type,site_name,state,county,latitude,longitude,geometry_precision,primary_material,critical_materials,dominant_raws_profile,asset_status,rank_score,presence_count,production_present_flag,resources_present_flag,total_reported_direct_emissions_mtco2e,iron_and_steel_production_emissions_mtco2e,reporting_year,source_dataset,source_detail,mineral_system,deposit_type,focus_area,production_text,resources_text,source_summary,source_link,ghgrp_facility_id,ghgrp_frs_id,ghgrp_address,ghgrp_primary_naics_code,ghgrp_subparts,ghgrp_sector
steel-1003403,steel_facility,CLEVELAND-CLIFFS STEEL CORPORATION DEARBORN WORKS,MI,WAYNE COUNTY,42.301741999999997,-83.162934000000007,point,steel,,Steel Facility,reported_facility,,1,,,1006822.77,281928,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1003403,110060497001,4001 MILLER RD,331110,"C,Q",Metals
steel-1007392,steel_facility,EES COKE BATTERY,MI,WAYNE COUNTY,42.283104999999999,-83.113962000000001,point,steel,,Steel Facility,reported_facility,,1,,,332283.26400000002,208651.44,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1007392,110070374301,1400 ZUG ISLAND,324199,"C,Q",Metals
steel-1005483,steel_facility,FCA Chrysler Technology Center,MI,OAKLAND COUNTY,42.653215000000003,-83.228883999999994,point,steel,,Steel Facility,reported_facility,,1,,,37473.008000000002,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1005483,110000852649,800 Chrysler Drive,336110,"C,QQ","Import and Export of Equipment Containing Fluorintaed GHGs,Other"
steel-1002347,steel_facility,GENERAL MOTORS SAGINAW METAL CASTING OPERATIONS,MI,SAGINAW COUNTY,43.450299999999999,-83.920477000000005,point,steel,,Steel Facility,reported_facility,,1,,,28167.063999999998,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1002347,110017421084,1629 NORTH WASHINGTON AVENUE,331524,"C,TT","Metals,Waste"
steel-1004411,steel_facility,GERDAU MACSTEEL MONROE,MI,MONROE COUNTY,41.897173000000002,-83.361644999999996,point,steel,,Steel Facility,reported_facility,,1,,,115862.776,56330.1,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1004411,110000405945,3000 EAST FRONT STREET,331110,"C,Q",Metals
steel-1007223,steel_facility,GREDE LLC - IRON MOUNTAIN,MI,DICKINSON COUNTY,45.799405,-88.070937000000001,point,steel,,Steel Facility,reported_facility,,1,,,15943.61,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1007223,110000412303,801 S. CARPENTER AVE.,331511,C,Metals
steel-1003965,steel_facility,Gerdau Special Steel North America - Jackson Mill,MI,JACKSON COUNTY,42.202660999999999,-84.363022999999998,point,steel,,Steel Facility,reported_facility,,1,,,12539.252,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1003965,110000409843,3100 Brooklyn Road,331110,C,Metals
steel-1010034,steel_facility,Great Lakes Castings LLC,MI,MASON COUNTY,43.965040000000002,-86.439300000000003,point,steel,,Steel Facility,reported_facility,,1,,,23336.982,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1010034,110000410724,800 N. Washignton Ave.,331511,C,Metals
steel-1003833,steel_facility,"REAL ALLOY SPECIFICATION, LLC.",MI,BRANCH COUNTY,41.927778000000004,-85.021944000000005,point,steel,,Steel Facility,reported_facility,,1,,,49407.663999999997,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1003833,110050463923,368 GARFIELD AVENUE,331314,C,Metals
steel-1012081,steel_facility,TAC Manufacturing,MI,JACKSON COUNTY,42.274799999999999,-84.474100000000007,point,steel,,Steel Facility,reported_facility,,1,,,38053.199999999997,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1012081,110000409718,4111 County Farm Rd.,336330,T,Metals
steel-1007980,steel_facility,TEXTRON CWC DIVISION,MI,MUSKEGON COUNTY,43.205413999999998,-86.270352000000003,point,steel,,Steel Facility,reported_facility,,1,,,33735.004000000001,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1007980,110000410760,1085 WEST SHERMAN BOULEVARD,331511,C,Metals
steel-1004458,steel_facility,TILDEN MINING COMPANY L C,MI,MARQUETTE COUNTY,46.439734999999999,-87.649771000000001,point,steel,,Steel Facility,reported_facility,,1,,,1065738.084,931045,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1004458,110041006416,,212210,"C,Q",Metals
steel-1001834,steel_facility,US Steel - Great Lakes Works,MI,WAYNE COUNTY,42.258099999999999,-83.138589999999994,point,steel,,Steel Facility,reported_facility,,1,,,73499.123999999996,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1001834,110025329909,1 QUALITY DRIVE,331110,C,Metals
steel-1002358,steel_facility,CONSOLIDATE PRECISION PRODUCTS - MINNEAPOLIS OPERATION,MN,HENNEPIN COUNTY,44.846139999999998,-93.286029999999997,point,steel,,Steel Facility,reported_facility,,1,,,37488.635000000002,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1002358,110000425692,8701 HARRIET AVE. S.,331524,"C,T",Metals
steel-1003669,steel_facility,Cleveland-Cliffs Minorca Mine,MN,ST. LOUIS COUNTY,47.560699999999997,-92.520348999999996,point,steel,,Steel Facility,reported_facility,,1,,,238238.30799999999,227453.6,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1003669,110056954808,5950 Old Highway 53,212210,"C,Q",Metals
steel-1007731,steel_facility,GOPHER RESOURCE LLC,MN,DAKOTA COUNTY,44.833480000000002,-93.119969999999995,point,steel,,Steel Facility,reported_facility,,1,,,96522.422000000006,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1007731,110064107461,685 Yankee Doodle Road,331492,"C,R",Metals
steel-1005116,steel_facility,Hibbing Taconite Company,MN,ST. LOUIS COUNTY,47.478000000000002,-92.967600000000004,point,steel,,Steel Facility,reported_facility,,1,,,286265.22399999999,239287.4,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1005116,110068961225,4950 County Highway 5 North,212210,"C,Q",Metals
steel-1005276,steel_facility,NORTHSHORE MINING CO - SILVER BAY,MN,LAKE COUNTY,47.286000000000001,-91.26,point,steel,,Steel Facility,reported_facility,,1,,,142324.31,104598.7,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1005276,110000910453,10 OUTER DRIVE,212210,"C,Q",Metals
steel-1005294,steel_facility,UNITED TACONITE LLC - FAIRLANE PLANT,MN,ST. LOUIS COUNTY,47.350200000000001,-92.573499999999996,point,steel,,Steel Facility,reported_facility,,1,,,398435.45799999998,375016.1,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1005294,110070834615,8470 Townline Road,212210,"C,Q",Metals
steel-1001621,steel_facility,US STEEL - Minntac,MN,ST. LOUIS COUNTY,47.564999999999998,-92.632800000000003,point,steel,,Steel Facility,reported_facility,,1,,,1305689.084,1248246.8999999999,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1001621,110008799247,8819 OLD HIGHWAY 169,212210,"C,Q",Metals
steel-1001618,steel_facility,US Steel - Keetac,MN,ST. LOUIS COUNTY,47.413882999999998,-93.062672000000006,point,steel,,Steel Facility,reported_facility,,1,,,231348.57199999999,210574.3,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1001618,110008797864,1 MINE ROAD,212210,"C,Q",Metals
steel-1006784,steel_facility,BUICK RESOURCE RECYCLING FACILITY,MO,IRON COUNTY,37.639277999999997,-91.135527999999994,point,steel,,Steel Facility,reported_facility,,1,,,106812.16800000001,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1006784,110070834604,18594 HIGHWAY KK,331492,"C,R",Metals
steel-1004989,steel_facility,Forest City Facility LLC,MO,HOLT COUNTY,40.008133999999998,-95.205791000000005,point,steel,,Steel Facility,reported_facility,,1,,,21664.232,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1004989,110071160086,"25102 Liberty Road, PO Box 159",331492,"C,R",Metals
steel-1003453,steel_facility,MOST INC,MO,LINCOLN COUNTY,38.962791000000003,-90.971733,point,steel,,Steel Facility,reported_facility,,1,,,26628.7,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1003453,110000566192,50 CHERRY BLOSSOM WAY,331314,C,Metals
steel-1005534,steel_facility,Magnitude 7 Metals LLC,MO,NEW MADRID COUNTY,36.510697999999998,-89.564834000000005,point,steel,,Steel Facility,reported_facility,,1,,,375032.28700000001,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1005534,110043809171,391 St. Jude Industrial Park,331313,"C,F",Metals
steel-1013719,steel_facility,"Nucor Steel Sedalia, LLC",MO,PETTIS COUNTY,38.733221,-93.208027999999999,point,steel,,Steel Facility,reported_facility,,1,,,25760.684000000001,22802.596000000001,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1013719,110070229120,500 Rebar Road,331110,"C,Q",Metals
steel-1013263,steel_facility,TG Missouri Corporation,MO,PERRY COUNTY,37.747230999999999,-89.868331999999995,point,steel,,Steel Facility,reported_facility,,1,,,51639.577599999997,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1013263,110000442502,2200 Plattin Road,336390,"C,T",Metals
steel-1013819,steel_facility,Mississippi Silicon,MS,TISHOMINGO COUNTY,34.805939000000002,-88.323053000000002,point,steel,,Steel Facility,reported_facility,,1,,,130483.79399999999,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1013819,110070888004,80 Cr 210,331410,"C,K",Metals
steel-1006144,steel_facility,NUCOR STEEL JACKSON INC,MS,RANKIN COUNTY,32.312167000000002,-90.137277999999995,point,steel,,Steel Facility,reported_facility,,1,,,81932.320000000007,52650.879999999997,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1006144,110000376664,3630 4TH STREET,331110,"C,Q",Metals
steel-1004616,steel_facility,"Steel Dynamics Columbus, LLC",MS,LOWNDES COUNTY,33.443610999999997,-88.575556000000006,point,steel,,Steel Facility,reported_facility,,1,,,498161.67599999998,279577.40000000002,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1004616,110041596902,1945 Airport Road,331110,"C,Q",Metals
steel-1007601,steel_facility,REC SILICON,MT,SILVER BOW COUNTY,45.975110999999998,-112.69,point,steel,,Steel Facility,reported_facility,,1,,,35244.868000000002,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1007601,110000428546,119140 RICK JONES WAY,331410,C,Metals
steel-1006778,steel_facility,"ATI Specialty Materials, Monroe Plant",NC,UNION COUNTY,34.985480000000003,-80.517139,point,steel,,Steel Facility,reported_facility,,1,,,60857.514000000003,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1006778,110000348589,2020 ASHCRAFT AVENUE,331492,C,Metals
steel-1004911,steel_facility,CHARLOTTE PIPE & FOUNDRY CO,NC,MECKLENBURG COUNTY,35.224322999999998,-80.861806000000001,point,steel,,Steel Facility,reported_facility,,1,,,32673.27,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1004911,110000349267,1335 S. CLARKSON ST.,331511,C,Metals
steel-1003507,steel_facility,"Gerdau Ameristeel US, Inc - Charlotte Mill",NC,MECKLENBURG COUNTY,35.339080000000003,-80.831140000000005,point,steel,,Steel Facility,reported_facility,,1,,,50136.46,26292.5,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1003507,110012474697,6601 LAKEVIEW ROAD,331110,"C,Q",Metals
steel-1013276,steel_facility,Granges Americas Inc.- SRM,NC,ROWAN COUNTY,35.682316999999998,-80.507236000000006,point,steel,,Steel Facility,reported_facility,,1,,,16960.236000000001,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1013276,110071162203,1709 Jake Alexander BLVD,331315,C,Metals
steel-1002958,steel_facility,NUCOR STEEL HERTFORD COUNTY,NC,HERTFORD COUNTY,36.355215999999999,-76.811149999999998,point,steel,,Steel Facility,reported_facility,,1,,,216464.492,121289.2,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1002958,110024423131,1505 RIVER RD,331110,"C,Q",Metals
steel-1007695,steel_facility,NUCOR STEEL NEBRASKA,NE,STANTON COUNTY,42.078346000000003,-97.360152999999997,point,steel,,Steel Facility,reported_facility,,1,,,190236.48,117550.704,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1007695,110000448132,2911 EAST NUCOR ROAD,331110,"C,Q",Metals
steel-1006708,steel_facility,CMC Steel New Jersey,NJ,MIDDLESEX COUNTY,40.480105999999999,-74.320981000000003,point,steel,,Steel Facility,reported_facility,,1,,,75626.995999999999,34918,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1006708,110040971491,NORTH CROSSMAN ROAD,331110,"C,Q",Metals
steel-1001878,steel_facility,McWane Ductile-New Jersey,NJ,WARREN COUNTY,40.685603,-75.187949000000003,point,steel,,Steel Facility,reported_facility,,1,,,50025.646000000001,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1001878,110070921944,183 SITGREAVES ST.,331511,C,Metals
steel-1012517,steel_facility,Alcoa USA Corp.,NY,ST. LAWRENCE COUNTY,44.965834999999998,-74.893500000000003,point,steel,,Steel Facility,reported_facility,,1,,,285851.79599999997,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1012517,110070069670,1814 State Highway 131,331313,"C,F",Metals
steel-1013293,steel_facility,Aurubis Buffalo Inc.,NY,ERIE COUNTY,42.947650000000003,-78.892840000000007,point,steel,,Steel Facility,reported_facility,,1,,,25392.903999999999,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1013293,110058148437,70 Sayre Street,331420,C,Metals
steel-1003590,steel_facility,"Ecobat Resources New York, LLC",NY,ORANGE COUNTY,41.460844000000002,-74.359694000000005,point,steel,,Steel Facility,reported_facility,,1,,,85643.86,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1003590,110000323034,65 BALLARD ROAD,331492,"C,R",Metals
steel-1007806,steel_facility,KEYMARK CORP PLANT,NY,MONTGOMERY COUNTY,42.956699999999998,-74.389499999999998,point,steel,,Steel Facility,reported_facility,,1,,,21923.367999999999,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1007806,110007999194,1188 CAYADUTA ST,331318,C,Metals
steel-1002583,steel_facility,NOVELIS CORPORATION,NY,OSWEGO COUNTY,43.490656000000001,-76.455056999999996,point,steel,,Steel Facility,reported_facility,,1,,,191768.19200000001,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1002583,110071162110,448 CO RTE 1A,331315,C,Metals
steel-1006341,steel_facility,NUCOR STEEL AUBURN INC,NY,CAYUGA COUNTY,42.950710000000001,-76.570869999999999,point,steel,,Steel Facility,reported_facility,,1,,,80823.547999999995,47230.824000000001,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1006341,110000325050,25 QUARRY ROAD,331110,"C,Q",Metals
steel-1000077,steel_facility,"REPUBLIC STEEL, LACKAWANNA",NY,ERIE COUNTY,42.801659999999998,-78.841660000000005,point,steel,,Steel Facility,reported_facility,,1,,,25828.351999999999,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1000077,110071161619,S3049 LAKESHORE RD.,331110,C,Metals
steel-1011259,steel_facility,"Revere Copper Products, Inc.",NY,ONEIDA COUNTY,43.208136000000003,-75.437167000000002,point,steel,,Steel Facility,reported_facility,,1,,,25175.802,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1011259,110000325862,One Revere Park,331420,C,Metals
steel-1005385,steel_facility,ARCELORMITTAL TUBULAR PRODUCTS USA LLC,OH,RICHLAND COUNTY,40.881349999999998,-82.667580000000001,point,steel,,Steel Facility,reported_facility,,1,,,61586.567999999999,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1005385,110041568568,132-140 W MAIN ST,331210,C,Metals
steel-1003474,steel_facility,CHARTER STEEL CLEVELAND *,OH,CUYAHOGA COUNTY,41.442661000000001,-81.664209999999997,point,steel,,Steel Facility,reported_facility,,1,,,130935.03200000001,73139,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1003474,110000387402,4300 EAST 49TH STREET,331110,"C,Q",Metals
steel-1007177,steel_facility,Cleveland-Cliffs Cleveland Works LLC,OH,Cuyahoga,41.4739,-81.672799999999995,point,steel,,Steel Facility,reported_facility,,1,,,4269451.93,1040166.374,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1007177,110011945681,3060 EGGERS AVENUE,331110,"C,Q",Metals
steel-1003417,steel_facility,Cleveland-Cliffs Steel Corporation,OH,COSHOCTON COUNTY,40.206690000000002,-81.885490000000004,point,steel,,Steel Facility,reported_facility,,1,,,37239.360000000001,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1003417,110000384673,17400 STATE ROUTE 16,331110,C,Metals
steel-1006530,steel_facility,Cleveland-Cliffs Steel Corporation - Mansfield Works,OH,RICHLAND COUNTY,40.785130000000002,-82.523840000000007,point,steel,,Steel Facility,reported_facility,,1,,,126555.8,60323.5,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1006530,110000391898,913 BOWMAN STREET,331110,"C,Q",Metals
steel-1000274,steel_facility,Cleveland-Cliffs Steel Corporation - Middletown Works,OH,Butler,39.4968,-84.390100000000004,point,steel,,Steel Facility,reported_facility,,1,,,3512088.156,1391928.382,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1000274,110000392557,1801 CRAWFORD STREET,331110,"C,Q",Metals
steel-1003418,steel_facility,Cleveland-Cliffs Steel Corporation - Zanesville Works,OH,MUSKINGUM COUNTY,39.961359999999999,-82.000339999999994,point,steel,,Steel Facility,reported_facility,,1,,,18757.027999999998,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1003418,110000384487,1724 LINDEN AVENUE,331110,C,Metals
steel-1003380,steel_facility,Cleveland-Cliffs Warren,OH,TRUMBULL COUNTY,41.211241999999999,-80.816820000000007,point,steel,,Steel Facility,reported_facility,,1,,,162965.476,9646.7999999999993,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1003380,110012566767,2234 MAIN AVE SW,324199,"C,Q",Metals
steel-1001755,steel_facility,Defiance Casting Operations (0320010001),OH,DEFIANCE COUNTY,41.282470000000004,-84.312700000000007,point,steel,,Steel Facility,reported_facility,,1,,,29214.14,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1001755,110071162328,26427 STATE ROUTE 281 EAST,331524,C,Metals
steel-1004376,steel_facility,ERAMET MARIETTA INC. (0684020006),OH,WASHINGTON COUNTY,39.440458,-81.449871999999999,point,steel,,Steel Facility,reported_facility,,1,,,138045.842,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1004376,110071159967,16705 STATE RT 7 S,331110,"C,K",Metals
steel-1006473,steel_facility,Ferroglobe USA Metallurgical Inc. FKA-GLOBE METALLURGICAL INC. (0684000105),OH,WASHINGTON COUNTY,39.583860000000001,-81.680419999999998,point,steel,,Steel Facility,reported_facility,,1,,,293877.09000000003,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1006473,110057243040,1595 Sparling Road,331110,"C,K",Metals
steel-1002777,steel_facility,"HAVERHILL COKE COMPANY, LLC",OH,SCIOTO COUNTY,38.597299999999997,-82.827100000000002,point,steel,,Steel Facility,reported_facility,,1,,,921343.31400000001,885924.2,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1002777,110054816703,2446 GALLIA PIKE,324199,"C,Q",Metals
steel-1002324,steel_facility,IMCO RECYCLING OF OHIO LLC,OH,TUSCARAWAS COUNTY,40.368839999999999,-81.34657,point,steel,,Steel Facility,reported_facility,,1,,,70388.335999999996,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1002324,110000390862,7335 NEWPORT RD. S.E.,331314,C,Metals
steel-1014155,steel_facility,IronUnits LLC,OH,LUCAS COUNTY,41.675322999999999,-83.477907999999999,point,steel,,Steel Facility,reported_facility,,1,,,802937.54,685681.78,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1014155,110070244823,300 Millard Avenue,331110,"C,Q",Metals
